city,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income,year,month
Vancouver,3298000.0,3550 W 39TH AVENUE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,730000.0,311-760 KINGSWAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2650000.0,4304-938 NELSON STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,979900.0,1102-688 ABBOTT STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,775000.0,102-2336 WALL STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4998000.0,625 GLENMAROON ROAD,5,6,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,6697000.0,735 ST. ANDREWS ROAD,6,8,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1599000.0,4257 TRIUMPH STREET,3,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1935000.0,3041 SCHOOL AVENUE,5,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2438000.0,2886 E 24TH AVENUE,5,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1888000.0,4114 MANITOBA STREET,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,629000.0,123-440 E 5TH AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4700000.0,1859 ALLISON ROAD,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2688000.0,43 W 11TH AVENUE,7,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2695000.0,2529 HYANNIS POINT,4,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,9998000.0,2814 BELLEVUE AVENUE,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1238000.0,3514 MARINE WAY,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,859000.0,705-3581 E KENT AVENUE NORTH,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1090000.0,307-345 WATER STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1249900.0,26-6736 SOUTHPOINT DRIVE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,18950000.0,166 28TH STREET,6,8,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,779000.0,404-155 E 3RD STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3188000.0,5905 EARLES STREET,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,599900.0,201-869 BEATTY STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3688000.0,4622 VICTORY STREET,6,7,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,798800.0,2602-1288 W GEORGIA STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,5278000.0,3606-1011 W CORDOVA STREET,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,649000.0,210-4160 ALBERT STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4580000.0,552 BEACHVIEW DRIVE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1349900.0,410-7428 ALBERTA STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1020000.0,2108-6699 DUNBLANE AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1988000.0,5995 WALTER GAGE ROAD,3,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2498000.0,3929 SUNSET BOULEVARD,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,574900.0,203-2508 FRASER STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,369900.0,903-1251 CARDERO STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,799000.0,103-1080 BROUGHTON STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2350000.0,2785 W 21ST AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1338000.0,601-6398 SILVER AVENUE,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1358000.0,1502-3581 E KENT AVENUE NORTH,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2190000.0,1201-738 BROUGHTON STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3099000.0,3118 W 18TH AVENUE,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2280000.0,6554 CHARLES STREET,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,769000.0,212-680 E 5TH AVENUE,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1180000.0,403-162 VICTORY SHIP WAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,729000.0,2001-1331 W GEORGIA STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,13288000.0,2988 ROSEBERY AVENUE,7,11,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,543000.0,707-4165 MAYWOOD STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1499999.0,602 W KEITH ROAD,3,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1599000.0,1931 E 12TH AVENUE,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,548000.0,810-3438 VANNESS AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,665000.0,1003-5288 MELBOURNE STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1698000.0,3127-EAST KENT AVENUE NORTH,4,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1699000.0,3-274 W 62ND AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1699000.0,3-274 W 62ND AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1990000.0,1402-1650 BAYSHORE DRIVE,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,699900.0,5610-4510 HALIFAX WAY,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1668000.0,1723 NAPIER STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,678000.0,2609-7388 KINGSWAY,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,724900.0,4706-4730 LOUGHEED HIGHWAY,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1600000.0,1002-1710 BAYSHORE DRIVE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1499000.0,3007-6000 MCKAY AVENUE,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2875000.0,2494 FOLKESTONE WAY,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4300000.0,1279 W KEITH ROAD,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,725000.0,101-1586 W 11TH AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,903900.0,502-6608 SUSSEX AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1638000.0,TH13-6438 BYRNEPARK DRIVE,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1068000.0,2309-788 HAMILTON STREET,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,879000.0,1209-5311 GORING STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,899900.0,1402-2055 PENDRELL STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,997000.0,2106 PANORAMA DRIVE,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,19880000.0,1351 LAURIER AVENUE,7,9,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1999900.0,46 W KING EDWARD AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,999000.0,2202-4711 HAZEL STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1190000.0,402-172 VICTORY SHIP WAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,699000.0,2603-1325 ROLSTON STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,590000.0,404-857 W 15 STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1688000.0,1338 E 37TH AVENUE,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1568000.0,709-3355 BINNING ROAD,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,499999.0,309-5665 IRMIN STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2880000.0,1408-3533 ROSS DRIVE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1160000.0,4004-1283 HOWE STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,998000.0,307-733 E 3RD STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1208000.0,603-128 W 15TH STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,638000.0,903-7358 EDMONDS STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1700000.0,1761 E 57TH AVENUE,4,5,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,890000.0,1008-1401 HUNTER STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,719000.0,2510-909 MAINLAND STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,610000.0,210-633 W 16TH AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,785000.0,2001-1008 CAMBIE STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,569888.0,1511-610 GRANVILLE STREET,0,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,548000.0,PH8-5388 GRIMMER STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1445000.0,1548 BOWSER AVENUE,3,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3990000.0,3328 CHIPPENDALE ROAD,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,820000.0,901-1708 ONTARIO STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,5899000.0,6125 SOUTHLANDS PLACE,5,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1199900.0,2901-535 SMITHE STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1190000.0,503-2055 PENDRELL STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,608000.0,2005-489 INTERURBAN WAY,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1749000.0,3324 E 2ND AVENUE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1538000.0,407-522 MOBERLY ROAD,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,828000.0,2004-89 NELSON STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,748000.0,1111-89 NELSON STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1298000.0,401-789 JERVIS STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,878000.0,1303-5051 IMPERIAL STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1549000.0,507-289 DRAKE STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2200000.0,269 W 63RD AVENUE,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1599000.0,5033 PRINCE ALBERT STREET,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2890000.0,423-425 E 2ND STREET,6,6,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2699000.0,352 14TH WEST STREET,4,5,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,629000.0,1706-455 SW MARINE DRIVE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1899000.0,107-2060 CURLING ROAD,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,628000.0,509-1249 GRANVILLE STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1999000.0,188 E 39TH AVENUE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1880000.0,8381 VICTORIA DRIVE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1599000.0,519 E 16TH AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,10880000.0,1408 CHIPPENDALE ROAD,6,9,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,780000.0,1045 SCANTLINGS,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1950000.0,6791 FLEMING STREET,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2849000.0,354 14TH WEST STREET,4,5,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2298000.0,5565 GRANT STREET,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2489000.0,2208-1111 RICHARDS STREET,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,999000.0,206-3600 WINDCREST DRIVE,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,709900.0,1803-2008 ROSSER AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,765000.0,3706-4295 DAWSON STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1698000.0,4442 YEW STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,748000.0,1811-928 BEATTY STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2898000.0,2210 JEFFERSON AVENUE,0,0,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2159900.0,2905-1500 FERN STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,799000.0,5188 CHAMBERS STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,949000.0,1702-2181 MADISON AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,585000.0,205-2408 GRANT STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,879000.0,506-193 AQUARIUS MEWS,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1100000.0,1001-1616 COLUMBIA STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,575000.0,407-53 W HASTINGS STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,23800000.0,1123 CRESTLINE ROAD,6,9,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,257000.0,286 TYEE DRIVE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,728000.0,1101-4567 HAZEL STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3238000.0,2341 JONES AVENUE,6,6,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,924900.0,121-1552 E 3RD AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1624900.0,103-1550 E 3RD AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1980000.0,646 UNION STREET,5,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,849000.0,108-1950 CEDAR VILLAGE CRESCENT,3,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,995000.0,2808-4670 ASSEMBLY WAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3790000.0,7698 WHEATER COURT,7,7,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,998000.0,102-1575 W 10TH AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,998000.0,907-6525 TELFORD AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3195000.0,2002 W 35TH AVENUE,5,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3195000.0,2002 W 35TH AVENUE,5,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,949900.0,312-626 ALEXANDER STREET,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,8900000.0,701-277 THURLOW STREET,3,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,725000.0,216-223 MOUNTAIN HIGHWAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,8998000.0,2478 CROWN STREET,5,6,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1079000.0,808-689 ABBOTT STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,740000.0,1505-6188 WILSON AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,698500.0,1510-928 HOMER STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3680000.0,2798 YALE STREET,6,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2198000.0,2201-8555 GRANVILLE STREET,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,949800.0,503-1471 HUNTER STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1019900.0,513-2235 E BROADWAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1524900.0,122-1552 E 3RD AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1249900.0,104-1550 E 3RD AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,10780000.0,1056 GROVELAND ROAD,5,5,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,968000.0,107-255 W 1ST STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,599900.0,214-2600 E 49TH AVENUE,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,938000.0,311-2665 MOUNTAIN HIGHWAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1349000.0,213-2060 CURLING ROAD,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1746900.0,1218 LE ROI STREET,4,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1746900.0,1218 LE ROI STREET,4,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,909000.0,401-379 E BROADWAY,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3175000.0,463 VENTURA CRESCENT,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1228000.0,2406-1155 SEYMOUR STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,699900.0,3208-2181 MADISON AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,799000.0,111-7133 14TH AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4100000.0,2216 JEFFERSON AVENUE,0,0,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1500000.0,5790 HALIFAX STREET,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,9490000.0,472 W 39TH AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,539000.0,806-1003 BURNABY STREET,0,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1999000.0,4917 VENABLES STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4250000.0,587 N DOLLARTON HWY,6,8,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1128800.0,4001-4880 BENNETT STREET,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2299000.0,5860 ALMA STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,859000.0,228-5735 HAMPTON PLACE,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2299000.0,5860 ALMA STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,914900.0,204-1010 CHILCO STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1746900.0,1212 LE ROI STREET,4,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,439900.0,PH6-6991 VICTORIA DRIVE,0,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,780000.0,604-4888 BRENTWOOD DRIVE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3680000.0,1909 E 64TH AVENUE,8,7,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1120000.0,1204 120 W 16TH STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1399999.0,2234 E 3RD AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2588000.0,801-210 E 5TH AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1559000.0,204-788 ARTHUR ERICKSON PLACE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1098800.0,806-89 NELSON STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1498000.0,6447 BEATRICE STREET,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,728000.0,1105-3996 DUMFRIES STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,649900.0,1501-909 MAINLAND STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,599000.0,10-5809 WALES STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,869900.0,48-728 W 14TH STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,7380000.0,3725 W 26TH AVENUE,5,6,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1032888.0,3E-2775 FIR STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3288000.0,1694 W 62ND AVENUE,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,6990000.0,720 FAIRMILE ROAD,6,7,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2724900.0,108-555 W 28TH AVENUE,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1888888.0,4229 PENDER STREET,6,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1215800.0,206-6485 MANITOBA STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,998800.0,106-3615 W 17TH AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,843800.0,1002-7358 EDMONDS STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1160000.0,406-2707 LIBRARY LANE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,818800.0,3108-6333 SILVER AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1184900.0,503-2550 GARDEN DRIVE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,729000.0,421-3163 RIVERWALK AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1088888.0,6019 SPROTT STREET,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2070000.0,3747 UNION STREET,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,758000.0,505-6088 WILLINGDON AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,639000.0,2903-131 REGIMENT SQUARE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1780000.0,1415 E 18TH STREET,4,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,4288000.0,4580 W 1ST AVENUE,5,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3780000.0,302-1009 LAURIER AVENUE,3,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,869000.0,62-2727 E KENT AVENUE NORTH,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,895000.0,1502-6658 DOW AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,828000.0,315-1661 QUEBEC STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,5880000.0,5761 MARGUERITE STREET,5,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,778000.0,301-1675 W 10TH AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2339900.0,637 W 30TH AVENUE,3,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2298000.0,2302-1111 ALBERNI STREET,2,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,748000.0,1705-1155 SEYMOUR STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,2499000.0,7221 FRANCES STREET,7,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,3188800.0,602 ST. ANDREWS ROAD,6,4,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,835000.0,1002-6220 MCKAY AVENUE,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1588000.0,TH3-6438 BYRNEPARK DRIVE,4,3,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,565000.0,303-4353 HALIFAX STREET,2,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1388000.0,301-36 WATER STREET,2,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,1399900.0,274 E 3RD STREET,3,2,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,749900.0,222-2008 PINE STREET,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
Vancouver,638000.0,705-3660 VANNESS AVENUE,1,1,British Columbia,2426160,49.25,-123.1,90000.0,2023,10
