city,Type of unit,year,month,VALUE
Calgary,Three bedroom units,2022,8,1579.0
Calgary,Three bedroom units,2022,8,1649.0
Calgary,Three bedroom units,2022,8,1504.0
Calgary,Three bedroom units,2022,8,1729.0
Calgary,Three bedroom units,2022,9,1579.0
Calgary,Three bedroom units,2022,9,1649.0
Calgary,Three bedroom units,2022,9,1504.0
Calgary,Three bedroom units,2022,9,1729.0
Calgary,Three bedroom units,2022,10,1579.0
Calgary,Three bedroom units,2022,10,1649.0
Calgary,Three bedroom units,2022,10,1504.0
Calgary,Three bedroom units,2022,10,1729.0
Calgary,Three bedroom units,2022,11,1579.0
Calgary,Three bedroom units,2022,11,1649.0
Calgary,Three bedroom units,2022,11,1504.0
Calgary,Three bedroom units,2022,11,1729.0
Calgary,Three bedroom units,2022,12,1579.0
Calgary,Three bedroom units,2022,12,1649.0
Calgary,Three bedroom units,2022,12,1504.0
Calgary,Three bedroom units,2022,12,1729.0
Calgary,Three bedroom units,2023,1,1794.0
Calgary,Three bedroom units,2023,1,1839.0
Calgary,Three bedroom units,2023,1,1749.0
Calgary,Three bedroom units,2023,1,1985.0
Calgary,Three bedroom units,2023,2,1794.0
Calgary,Three bedroom units,2023,2,1839.0
Calgary,Three bedroom units,2023,2,1749.0
Calgary,Three bedroom units,2023,2,1985.0
Calgary,Three bedroom units,2023,3,1794.0
Calgary,Three bedroom units,2023,3,1839.0
Calgary,Three bedroom units,2023,3,1749.0
Calgary,Three bedroom units,2023,3,1985.0
Calgary,Three bedroom units,2023,4,1794.0
Calgary,Three bedroom units,2023,4,1839.0
Calgary,Three bedroom units,2023,4,1749.0
Calgary,Three bedroom units,2023,4,1985.0
Calgary,Three bedroom units,2023,5,1794.0
Calgary,Three bedroom units,2023,5,1839.0
Calgary,Three bedroom units,2023,5,1749.0
Calgary,Three bedroom units,2023,5,1985.0
Calgary,Three bedroom units,2023,6,1794.0
Calgary,Three bedroom units,2023,6,1839.0
Calgary,Three bedroom units,2023,6,1749.0
Calgary,Three bedroom units,2023,6,1985.0
Calgary,Three bedroom units,2023,7,1794.0
Calgary,Three bedroom units,2023,7,1839.0
Calgary,Three bedroom units,2023,7,1749.0
Calgary,Three bedroom units,2023,7,1985.0
Calgary,Three bedroom units,2023,8,1794.0
Calgary,Three bedroom units,2023,8,1839.0
Calgary,Three bedroom units,2023,8,1749.0
Calgary,Three bedroom units,2023,8,1985.0
Calgary,Three bedroom units,2023,9,1794.0
Calgary,Three bedroom units,2023,9,1839.0
Calgary,Three bedroom units,2023,9,1749.0
Calgary,Three bedroom units,2023,9,1985.0
Calgary,Three bedroom units,2023,10,1794.0
Calgary,Three bedroom units,2023,10,1839.0
Calgary,Three bedroom units,2023,10,1749.0
Calgary,Three bedroom units,2023,10,1985.0
Calgary,Three bedroom units,2023,11,1794.0
Calgary,Three bedroom units,2023,11,1839.0
Calgary,Three bedroom units,2023,11,1749.0
Calgary,Three bedroom units,2023,11,1985.0
Calgary,Three bedroom units,2023,12,1794.0
Calgary,Three bedroom units,2023,12,1839.0
Calgary,Three bedroom units,2023,12,1749.0
Calgary,Three bedroom units,2023,12,1985.0
Calgary,Three bedroom units,2024,1,1977.0
Calgary,Three bedroom units,2024,1,1979.0
Calgary,Three bedroom units,2024,1,1975.0
Calgary,Three bedroom units,2024,1,2229.0
Calgary,Three bedroom units,2024,2,1977.0
Calgary,Three bedroom units,2024,2,1979.0
Calgary,Three bedroom units,2024,2,1975.0
Calgary,Three bedroom units,2024,2,2229.0
Calgary,Three bedroom units,2024,3,1977.0
Calgary,Three bedroom units,2024,3,1979.0
Calgary,Three bedroom units,2024,3,1975.0
Calgary,Three bedroom units,2024,3,2229.0
Calgary,Three bedroom units,2024,4,1977.0
Calgary,Three bedroom units,2024,4,1979.0
Calgary,Three bedroom units,2024,4,1975.0
Calgary,Three bedroom units,2024,4,2229.0
Calgary,Three bedroom units,2024,5,1977.0
Calgary,Three bedroom units,2024,5,1979.0
Calgary,Three bedroom units,2024,5,1975.0
Calgary,Three bedroom units,2024,5,2229.0
Calgary,Three bedroom units,2024,6,1977.0
Calgary,Three bedroom units,2024,6,1979.0
Calgary,Three bedroom units,2024,6,1975.0
Calgary,Three bedroom units,2024,6,2229.0
Calgary,Three bedroom units,2024,7,1977.0
Calgary,Three bedroom units,2024,7,1979.0
Calgary,Three bedroom units,2024,7,1975.0
Calgary,Three bedroom units,2024,7,2229.0
Calgary,Three bedroom units,2024,8,1977.0
Calgary,Three bedroom units,2024,8,1979.0
Calgary,Three bedroom units,2024,8,1975.0
Calgary,Three bedroom units,2024,8,2229.0
Calgary,Three bedroom units,2024,9,1977.0
Calgary,Three bedroom units,2024,9,1979.0
Calgary,Three bedroom units,2024,9,1975.0
Calgary,Three bedroom units,2024,9,2229.0
Calgary,Three bedroom units,2024,10,1977.0
Calgary,Three bedroom units,2024,10,1979.0
Calgary,Three bedroom units,2024,10,1975.0
Calgary,Three bedroom units,2024,10,2229.0
Calgary,Three bedroom units,2024,11,1977.0
Calgary,Three bedroom units,2024,11,1979.0
Calgary,Three bedroom units,2024,11,1975.0
Calgary,Three bedroom units,2024,11,2229.0
Calgary,Three bedroom units,2024,12,1977.0
Calgary,Three bedroom units,2024,12,1979.0
Calgary,Three bedroom units,2024,12,1975.0
Calgary,Three bedroom units,2024,12,2229.0
Vancouver,Bachelor units,2018,1,1151.0
Vancouver,Bachelor units,2018,1,1470.0
Vancouver,Bachelor units,2018,1,1150.0
Vancouver,Bachelor units,2018,1,1152.0
Vancouver,Bachelor units,2018,2,1151.0
Vancouver,Bachelor units,2018,2,1470.0
Vancouver,Bachelor units,2018,2,1150.0
Vancouver,Bachelor units,2018,2,1152.0
Vancouver,Bachelor units,2018,3,1151.0
Vancouver,Bachelor units,2018,3,1470.0
Vancouver,Bachelor units,2018,3,1150.0
Vancouver,Bachelor units,2018,3,1152.0
Vancouver,Bachelor units,2018,4,1151.0
Vancouver,Bachelor units,2018,4,1470.0
Vancouver,Bachelor units,2018,4,1150.0
Vancouver,Bachelor units,2018,4,1152.0
Vancouver,Bachelor units,2018,5,1151.0
Vancouver,Bachelor units,2018,5,1470.0
Vancouver,Bachelor units,2018,5,1150.0
Vancouver,Bachelor units,2018,5,1152.0
Vancouver,Bachelor units,2018,6,1151.0
Vancouver,Bachelor units,2018,6,1470.0
Vancouver,Bachelor units,2018,6,1150.0
Vancouver,Bachelor units,2018,6,1152.0
Vancouver,Bachelor units,2018,7,1151.0
Vancouver,Bachelor units,2018,7,1470.0
Vancouver,Bachelor units,2018,7,1150.0
Vancouver,Bachelor units,2018,7,1152.0
Vancouver,Bachelor units,2018,8,1151.0
Vancouver,Bachelor units,2018,8,1470.0
Vancouver,Bachelor units,2018,8,1150.0
Vancouver,Bachelor units,2018,8,1152.0
Vancouver,Bachelor units,2018,9,1151.0
Vancouver,Bachelor units,2018,9,1470.0
Vancouver,Bachelor units,2018,9,1150.0
Vancouver,Bachelor units,2018,9,1152.0
Vancouver,Bachelor units,2018,10,1151.0
Vancouver,Bachelor units,2018,10,1470.0
Vancouver,Bachelor units,2018,10,1150.0
Vancouver,Bachelor units,2018,10,1152.0
Vancouver,Bachelor units,2018,11,1151.0
Vancouver,Bachelor units,2018,11,1470.0
Vancouver,Bachelor units,2018,11,1150.0
Vancouver,Bachelor units,2018,11,1152.0
Vancouver,Bachelor units,2018,12,1151.0
Vancouver,Bachelor units,2018,12,1470.0
Vancouver,Bachelor units,2018,12,1150.0
Vancouver,Bachelor units,2018,12,1152.0
Vancouver,Bachelor units,2019,1,1227.0
Vancouver,Bachelor units,2019,1,1344.0
Vancouver,Bachelor units,2019,1,1227.0
Vancouver,Bachelor units,2019,1,1229.0
Vancouver,Bachelor units,2019,2,1227.0
Vancouver,Bachelor units,2019,2,1344.0
Vancouver,Bachelor units,2019,2,1227.0
Vancouver,Bachelor units,2019,2,1229.0
Vancouver,Bachelor units,2019,3,1227.0
Vancouver,Bachelor units,2019,3,1344.0
Vancouver,Bachelor units,2019,3,1227.0
Vancouver,Bachelor units,2019,3,1229.0
Vancouver,Bachelor units,2019,4,1227.0
Vancouver,Bachelor units,2019,4,1344.0
Vancouver,Bachelor units,2019,4,1227.0
Vancouver,Bachelor units,2019,4,1229.0
Vancouver,Bachelor units,2019,5,1227.0
Vancouver,Bachelor units,2019,5,1344.0
Vancouver,Bachelor units,2019,5,1227.0
Vancouver,Bachelor units,2019,5,1229.0
Vancouver,Bachelor units,2019,6,1227.0
Vancouver,Bachelor units,2019,6,1344.0
Vancouver,Bachelor units,2019,6,1227.0
Vancouver,Bachelor units,2019,6,1229.0
Vancouver,Bachelor units,2019,7,1227.0
Vancouver,Bachelor units,2019,7,1344.0
Vancouver,Bachelor units,2019,7,1227.0
Vancouver,Bachelor units,2019,7,1229.0
Vancouver,Bachelor units,2019,8,1227.0
Vancouver,Bachelor units,2019,8,1344.0
Vancouver,Bachelor units,2019,8,1227.0
Vancouver,Bachelor units,2019,8,1229.0
Vancouver,Bachelor units,2019,9,1227.0
Vancouver,Bachelor units,2019,9,1344.0
Vancouver,Bachelor units,2019,9,1227.0
Vancouver,Bachelor units,2019,9,1229.0
Vancouver,Bachelor units,2019,10,1227.0
Vancouver,Bachelor units,2019,10,1344.0
Vancouver,Bachelor units,2019,10,1227.0
Vancouver,Bachelor units,2019,10,1229.0
Vancouver,Bachelor units,2019,11,1227.0
Vancouver,Bachelor units,2019,11,1344.0
Vancouver,Bachelor units,2019,11,1227.0
Vancouver,Bachelor units,2019,11,1229.0
Vancouver,Bachelor units,2019,12,1227.0
Vancouver,Bachelor units,2019,12,1344.0
Vancouver,Bachelor units,2019,12,1227.0
Vancouver,Bachelor units,2019,12,1229.0
Vancouver,Bachelor units,2020,1,1259.0
Vancouver,Bachelor units,2020,1,1549.0
Vancouver,Bachelor units,2020,1,1258.0
Vancouver,Bachelor units,2020,1,1259.0
Vancouver,Bachelor units,2020,2,1259.0
Vancouver,Bachelor units,2020,2,1549.0
Vancouver,Bachelor units,2020,2,1258.0
Vancouver,Bachelor units,2020,2,1259.0
Vancouver,Bachelor units,2020,3,1259.0
Vancouver,Bachelor units,2020,3,1549.0
Vancouver,Bachelor units,2020,3,1258.0
Vancouver,Bachelor units,2020,3,1259.0
Vancouver,Bachelor units,2020,4,1259.0
Vancouver,Bachelor units,2020,4,1549.0
Vancouver,Bachelor units,2020,4,1258.0
Vancouver,Bachelor units,2020,4,1259.0
Vancouver,Bachelor units,2020,5,1259.0
Vancouver,Bachelor units,2020,5,1549.0
Vancouver,Bachelor units,2020,5,1258.0
Vancouver,Bachelor units,2020,5,1259.0
Vancouver,Bachelor units,2020,6,1259.0
Vancouver,Bachelor units,2020,6,1549.0
Vancouver,Bachelor units,2020,6,1258.0
Vancouver,Bachelor units,2020,6,1259.0
Vancouver,Bachelor units,2020,7,1259.0
Vancouver,Bachelor units,2020,7,1549.0
Vancouver,Bachelor units,2020,7,1258.0
Vancouver,Bachelor units,2020,7,1259.0
Vancouver,Bachelor units,2020,8,1259.0
Vancouver,Bachelor units,2020,8,1549.0
Vancouver,Bachelor units,2020,8,1258.0
Vancouver,Bachelor units,2020,8,1259.0
Vancouver,Bachelor units,2020,9,1259.0
Vancouver,Bachelor units,2020,9,1549.0
Vancouver,Bachelor units,2020,9,1258.0
Vancouver,Bachelor units,2020,9,1259.0
Vancouver,Bachelor units,2020,10,1259.0
Vancouver,Bachelor units,2020,10,1549.0
Vancouver,Bachelor units,2020,10,1258.0
Vancouver,Bachelor units,2020,10,1259.0
Vancouver,Bachelor units,2020,11,1259.0
Vancouver,Bachelor units,2020,11,1549.0
Vancouver,Bachelor units,2020,11,1258.0
Vancouver,Bachelor units,2020,11,1259.0
Vancouver,Bachelor units,2020,12,1259.0
Vancouver,Bachelor units,2020,12,1549.0
Vancouver,Bachelor units,2020,12,1258.0
Vancouver,Bachelor units,2020,12,1259.0
Vancouver,Bachelor units,2021,1,1302.0
Vancouver,Bachelor units,2021,1,1488.0
Vancouver,Bachelor units,2021,1,1301.0
Vancouver,Bachelor units,2021,1,1302.0
Vancouver,Bachelor units,2021,2,1302.0
Vancouver,Bachelor units,2021,2,1488.0
Vancouver,Bachelor units,2021,2,1301.0
Vancouver,Bachelor units,2021,2,1302.0
Vancouver,Bachelor units,2021,3,1302.0
Vancouver,Bachelor units,2021,3,1488.0
Vancouver,Bachelor units,2021,3,1301.0
Vancouver,Bachelor units,2021,3,1302.0
Vancouver,Bachelor units,2021,4,1302.0
Vancouver,Bachelor units,2021,4,1488.0
Vancouver,Bachelor units,2021,4,1301.0
Vancouver,Bachelor units,2021,4,1302.0
Vancouver,Bachelor units,2021,5,1302.0
Vancouver,Bachelor units,2021,5,1488.0
Vancouver,Bachelor units,2021,5,1301.0
Vancouver,Bachelor units,2021,5,1302.0
Vancouver,Bachelor units,2021,6,1302.0
Vancouver,Bachelor units,2021,6,1488.0
Vancouver,Bachelor units,2021,6,1301.0
Vancouver,Bachelor units,2021,6,1302.0
Vancouver,Bachelor units,2021,7,1302.0
Vancouver,Bachelor units,2021,7,1488.0
Vancouver,Bachelor units,2021,7,1301.0
Vancouver,Bachelor units,2021,7,1302.0
Vancouver,Bachelor units,2021,8,1302.0
Vancouver,Bachelor units,2021,8,1488.0
Vancouver,Bachelor units,2021,8,1301.0
Vancouver,Bachelor units,2021,8,1302.0
Vancouver,Bachelor units,2021,9,1302.0
Vancouver,Bachelor units,2021,9,1488.0
Vancouver,Bachelor units,2021,9,1301.0
Vancouver,Bachelor units,2021,9,1302.0
Vancouver,Bachelor units,2021,10,1302.0
Vancouver,Bachelor units,2021,10,1488.0
Vancouver,Bachelor units,2021,10,1301.0
Vancouver,Bachelor units,2021,10,1302.0
Vancouver,Bachelor units,2021,11,1302.0
Vancouver,Bachelor units,2021,11,1488.0
Vancouver,Bachelor units,2021,11,1301.0
Vancouver,Bachelor units,2021,11,1302.0
Vancouver,Bachelor units,2021,12,1302.0
Vancouver,Bachelor units,2021,12,1488.0
Vancouver,Bachelor units,2021,12,1301.0
Vancouver,Bachelor units,2021,12,1302.0
Vancouver,Bachelor units,2022,1,1378.0
Vancouver,Bachelor units,2022,1,1545.0
Vancouver,Bachelor units,2022,1,1378.0
Vancouver,Bachelor units,2022,1,1380.0
Vancouver,Bachelor units,2022,2,1378.0
Vancouver,Bachelor units,2022,2,1545.0
Vancouver,Bachelor units,2022,2,1378.0
Vancouver,Bachelor units,2022,2,1380.0
Vancouver,Bachelor units,2022,3,1378.0
Vancouver,Bachelor units,2022,3,1545.0
Vancouver,Bachelor units,2022,3,1378.0
Vancouver,Bachelor units,2022,3,1380.0
Vancouver,Bachelor units,2022,4,1378.0
Vancouver,Bachelor units,2022,4,1545.0
Vancouver,Bachelor units,2022,4,1378.0
Vancouver,Bachelor units,2022,4,1380.0
Vancouver,Bachelor units,2022,5,1378.0
Vancouver,Bachelor units,2022,5,1545.0
Vancouver,Bachelor units,2022,5,1378.0
Vancouver,Bachelor units,2022,5,1380.0
Vancouver,Bachelor units,2022,6,1378.0
Vancouver,Bachelor units,2022,6,1545.0
Vancouver,Bachelor units,2022,6,1378.0
Vancouver,Bachelor units,2022,6,1380.0
Vancouver,Bachelor units,2022,7,1378.0
Vancouver,Bachelor units,2022,7,1545.0
Vancouver,Bachelor units,2022,7,1378.0
Vancouver,Bachelor units,2022,7,1380.0
Vancouver,Bachelor units,2022,8,1378.0
Vancouver,Bachelor units,2022,8,1545.0
Vancouver,Bachelor units,2022,8,1378.0
Vancouver,Bachelor units,2022,8,1380.0
Vancouver,Bachelor units,2022,9,1378.0
Vancouver,Bachelor units,2022,9,1545.0
Vancouver,Bachelor units,2022,9,1378.0
Vancouver,Bachelor units,2022,9,1380.0
Vancouver,Bachelor units,2022,10,1378.0
Vancouver,Bachelor units,2022,10,1545.0
Vancouver,Bachelor units,2022,10,1378.0
Vancouver,Bachelor units,2022,10,1380.0
Vancouver,Bachelor units,2022,11,1378.0
Vancouver,Bachelor units,2022,11,1545.0
Vancouver,Bachelor units,2022,11,1378.0
Vancouver,Bachelor units,2022,11,1380.0
Vancouver,Bachelor units,2022,12,1378.0
Vancouver,Bachelor units,2022,12,1545.0
Vancouver,Bachelor units,2022,12,1378.0
Vancouver,Bachelor units,2022,12,1380.0
Vancouver,Bachelor units,2023,1,1489.0
Vancouver,Bachelor units,2023,1,1805.0
Vancouver,Bachelor units,2023,1,1486.0
Vancouver,Bachelor units,2023,1,1489.0
Vancouver,Bachelor units,2023,2,1489.0
Vancouver,Bachelor units,2023,2,1805.0
Vancouver,Bachelor units,2023,2,1486.0
Vancouver,Bachelor units,2023,2,1489.0
Vancouver,Bachelor units,2023,3,1489.0
Vancouver,Bachelor units,2023,3,1805.0
Vancouver,Bachelor units,2023,3,1486.0
Vancouver,Bachelor units,2023,3,1489.0
Vancouver,Bachelor units,2023,4,1489.0
Vancouver,Bachelor units,2023,4,1805.0
Vancouver,Bachelor units,2023,4,1486.0
Vancouver,Bachelor units,2023,4,1489.0
Vancouver,Bachelor units,2023,5,1489.0
Vancouver,Bachelor units,2023,5,1805.0
Vancouver,Bachelor units,2023,5,1486.0
Vancouver,Bachelor units,2023,5,1489.0
Vancouver,Bachelor units,2023,6,1489.0
Vancouver,Bachelor units,2023,6,1805.0
Vancouver,Bachelor units,2023,6,1486.0
Vancouver,Bachelor units,2023,6,1489.0
Vancouver,Bachelor units,2023,7,1489.0
Vancouver,Bachelor units,2023,7,1805.0
Vancouver,Bachelor units,2023,7,1486.0
Vancouver,Bachelor units,2023,7,1489.0
Vancouver,Bachelor units,2023,8,1489.0
Vancouver,Bachelor units,2023,8,1805.0
Vancouver,Bachelor units,2023,8,1486.0
Vancouver,Bachelor units,2023,8,1489.0
Vancouver,Bachelor units,2023,9,1489.0
Vancouver,Bachelor units,2023,9,1805.0
Vancouver,Bachelor units,2023,9,1486.0
Vancouver,Bachelor units,2023,9,1489.0
Vancouver,Bachelor units,2023,10,1489.0
Vancouver,Bachelor units,2023,10,1805.0
Vancouver,Bachelor units,2023,10,1486.0
Vancouver,Bachelor units,2023,10,1489.0
Vancouver,Bachelor units,2023,11,1489.0
Vancouver,Bachelor units,2023,11,1805.0
Vancouver,Bachelor units,2023,11,1486.0
Vancouver,Bachelor units,2023,11,1489.0
Vancouver,Bachelor units,2023,12,1489.0
Vancouver,Bachelor units,2023,12,1805.0
Vancouver,Bachelor units,2023,12,1486.0
Vancouver,Bachelor units,2023,12,1489.0
Vancouver,Bachelor units,2024,1,1576.0
Vancouver,Bachelor units,2024,1,1785.0
Vancouver,Bachelor units,2024,1,1575.0
Vancouver,Bachelor units,2024,1,1577.0
Vancouver,Bachelor units,2024,2,1576.0
Vancouver,Bachelor units,2024,2,1785.0
Vancouver,Bachelor units,2024,2,1575.0
Vancouver,Bachelor units,2024,2,1577.0
Vancouver,Bachelor units,2024,3,1576.0
Vancouver,Bachelor units,2024,3,1785.0
Vancouver,Bachelor units,2024,3,1575.0
Vancouver,Bachelor units,2024,3,1577.0
Vancouver,Bachelor units,2024,4,1576.0
Vancouver,Bachelor units,2024,4,1785.0
Vancouver,Bachelor units,2024,4,1575.0
Vancouver,Bachelor units,2024,4,1577.0
Vancouver,Bachelor units,2024,5,1576.0
Vancouver,Bachelor units,2024,5,1785.0
Vancouver,Bachelor units,2024,5,1575.0
Vancouver,Bachelor units,2024,5,1577.0
Vancouver,Bachelor units,2024,6,1576.0
Vancouver,Bachelor units,2024,6,1785.0
Vancouver,Bachelor units,2024,6,1575.0
Vancouver,Bachelor units,2024,6,1577.0
Vancouver,Bachelor units,2024,7,1576.0
Vancouver,Bachelor units,2024,7,1785.0
Vancouver,Bachelor units,2024,7,1575.0
Vancouver,Bachelor units,2024,7,1577.0
Vancouver,Bachelor units,2024,8,1576.0
Vancouver,Bachelor units,2024,8,1785.0
Vancouver,Bachelor units,2024,8,1575.0
Vancouver,Bachelor units,2024,8,1577.0
Vancouver,Bachelor units,2024,9,1576.0
Vancouver,Bachelor units,2024,9,1785.0
Vancouver,Bachelor units,2024,9,1575.0
Vancouver,Bachelor units,2024,9,1577.0
Vancouver,Bachelor units,2024,10,1576.0
Vancouver,Bachelor units,2024,10,1785.0
Vancouver,Bachelor units,2024,10,1575.0
Vancouver,Bachelor units,2024,10,1577.0
Vancouver,Bachelor units,2024,11,1576.0
Vancouver,Bachelor units,2024,11,1785.0
Vancouver,Bachelor units,2024,11,1575.0
Vancouver,Bachelor units,2024,11,1577.0
Vancouver,Bachelor units,2024,12,1576.0
Vancouver,Bachelor units,2024,12,1785.0
Vancouver,Bachelor units,2024,12,1575.0
Vancouver,Bachelor units,2024,12,1577.0
Vancouver,One bedroom units,2018,1,1306.0
Vancouver,One bedroom units,2018,1,1239.0
Vancouver,One bedroom units,2018,1,1307.0
Vancouver,One bedroom units,2018,1,1309.0
Vancouver,One bedroom units,2018,2,1306.0
Vancouver,One bedroom units,2018,2,1239.0
Vancouver,One bedroom units,2018,2,1307.0
Vancouver,One bedroom units,2018,2,1309.0
Vancouver,One bedroom units,2018,3,1306.0
Vancouver,One bedroom units,2018,3,1239.0
Vancouver,One bedroom units,2018,3,1307.0
Vancouver,One bedroom units,2018,3,1309.0
Vancouver,One bedroom units,2018,4,1306.0
Vancouver,One bedroom units,2018,4,1239.0
Vancouver,One bedroom units,2018,4,1307.0
Vancouver,One bedroom units,2018,4,1309.0
Vancouver,One bedroom units,2018,5,1306.0
Vancouver,One bedroom units,2018,5,1239.0
Vancouver,One bedroom units,2018,5,1307.0
Vancouver,One bedroom units,2018,5,1309.0
Vancouver,One bedroom units,2018,6,1306.0
Vancouver,One bedroom units,2018,6,1239.0
Vancouver,One bedroom units,2018,6,1307.0
Vancouver,One bedroom units,2018,6,1309.0
Vancouver,One bedroom units,2018,7,1306.0
Vancouver,One bedroom units,2018,7,1239.0
Vancouver,One bedroom units,2018,7,1307.0
Vancouver,One bedroom units,2018,7,1309.0
Vancouver,One bedroom units,2018,8,1306.0
Vancouver,One bedroom units,2018,8,1239.0
Vancouver,One bedroom units,2018,8,1307.0
Vancouver,One bedroom units,2018,8,1309.0
Vancouver,One bedroom units,2018,9,1306.0
Vancouver,One bedroom units,2018,9,1239.0
Vancouver,One bedroom units,2018,9,1307.0
Vancouver,One bedroom units,2018,9,1309.0
Vancouver,One bedroom units,2018,10,1306.0
Vancouver,One bedroom units,2018,10,1239.0
Vancouver,One bedroom units,2018,10,1307.0
Vancouver,One bedroom units,2018,10,1309.0
Vancouver,One bedroom units,2018,11,1306.0
Vancouver,One bedroom units,2018,11,1239.0
Vancouver,One bedroom units,2018,11,1307.0
Vancouver,One bedroom units,2018,11,1309.0
Vancouver,One bedroom units,2018,12,1306.0
Vancouver,One bedroom units,2018,12,1239.0
Vancouver,One bedroom units,2018,12,1307.0
Vancouver,One bedroom units,2018,12,1309.0
Vancouver,One bedroom units,2019,1,1382.0
Vancouver,One bedroom units,2019,1,1346.0
Vancouver,One bedroom units,2019,1,1382.0
Vancouver,One bedroom units,2019,1,1385.0
Vancouver,One bedroom units,2019,2,1382.0
Vancouver,One bedroom units,2019,2,1346.0
Vancouver,One bedroom units,2019,2,1382.0
Vancouver,One bedroom units,2019,2,1385.0
Vancouver,One bedroom units,2019,3,1382.0
Vancouver,One bedroom units,2019,3,1346.0
Vancouver,One bedroom units,2019,3,1382.0
Vancouver,One bedroom units,2019,3,1385.0
Vancouver,One bedroom units,2019,4,1382.0
Vancouver,One bedroom units,2019,4,1346.0
Vancouver,One bedroom units,2019,4,1382.0
Vancouver,One bedroom units,2019,4,1385.0
Vancouver,One bedroom units,2019,5,1382.0
Vancouver,One bedroom units,2019,5,1346.0
Vancouver,One bedroom units,2019,5,1382.0
Vancouver,One bedroom units,2019,5,1385.0
Vancouver,One bedroom units,2019,6,1382.0
Vancouver,One bedroom units,2019,6,1346.0
Vancouver,One bedroom units,2019,6,1382.0
Vancouver,One bedroom units,2019,6,1385.0
Vancouver,One bedroom units,2019,7,1382.0
Vancouver,One bedroom units,2019,7,1346.0
Vancouver,One bedroom units,2019,7,1382.0
Vancouver,One bedroom units,2019,7,1385.0
Vancouver,One bedroom units,2019,8,1382.0
Vancouver,One bedroom units,2019,8,1346.0
Vancouver,One bedroom units,2019,8,1382.0
Vancouver,One bedroom units,2019,8,1385.0
Vancouver,One bedroom units,2019,9,1382.0
Vancouver,One bedroom units,2019,9,1346.0
Vancouver,One bedroom units,2019,9,1382.0
Vancouver,One bedroom units,2019,9,1385.0
Vancouver,One bedroom units,2019,10,1382.0
Vancouver,One bedroom units,2019,10,1346.0
Vancouver,One bedroom units,2019,10,1382.0
Vancouver,One bedroom units,2019,10,1385.0
Vancouver,One bedroom units,2019,11,1382.0
Vancouver,One bedroom units,2019,11,1346.0
Vancouver,One bedroom units,2019,11,1382.0
Vancouver,One bedroom units,2019,11,1385.0
Vancouver,One bedroom units,2019,12,1382.0
Vancouver,One bedroom units,2019,12,1346.0
Vancouver,One bedroom units,2019,12,1382.0
Vancouver,One bedroom units,2019,12,1385.0
Vancouver,One bedroom units,2020,1,1415.0
Vancouver,One bedroom units,2020,1,1356.0
Vancouver,One bedroom units,2020,1,1415.0
Vancouver,One bedroom units,2020,1,1418.0
Vancouver,One bedroom units,2020,2,1415.0
Vancouver,One bedroom units,2020,2,1356.0
Vancouver,One bedroom units,2020,2,1415.0
Vancouver,One bedroom units,2020,2,1418.0
Vancouver,One bedroom units,2020,3,1415.0
Vancouver,One bedroom units,2020,3,1356.0
Vancouver,One bedroom units,2020,3,1415.0
Vancouver,One bedroom units,2020,3,1418.0
Vancouver,One bedroom units,2020,4,1415.0
Vancouver,One bedroom units,2020,4,1356.0
Vancouver,One bedroom units,2020,4,1415.0
Vancouver,One bedroom units,2020,4,1418.0
Vancouver,One bedroom units,2020,5,1415.0
Vancouver,One bedroom units,2020,5,1356.0
Vancouver,One bedroom units,2020,5,1415.0
Vancouver,One bedroom units,2020,5,1418.0
Vancouver,One bedroom units,2020,6,1415.0
Vancouver,One bedroom units,2020,6,1356.0
Vancouver,One bedroom units,2020,6,1415.0
Vancouver,One bedroom units,2020,6,1418.0
Vancouver,One bedroom units,2020,7,1415.0
Vancouver,One bedroom units,2020,7,1356.0
Vancouver,One bedroom units,2020,7,1415.0
Vancouver,One bedroom units,2020,7,1418.0
Vancouver,One bedroom units,2020,8,1415.0
Vancouver,One bedroom units,2020,8,1356.0
Vancouver,One bedroom units,2020,8,1415.0
Vancouver,One bedroom units,2020,8,1418.0
Vancouver,One bedroom units,2020,9,1415.0
Vancouver,One bedroom units,2020,9,1356.0
Vancouver,One bedroom units,2020,9,1415.0
Vancouver,One bedroom units,2020,9,1418.0
Vancouver,One bedroom units,2020,10,1415.0
Vancouver,One bedroom units,2020,10,1356.0
Vancouver,One bedroom units,2020,10,1415.0
Vancouver,One bedroom units,2020,10,1418.0
Vancouver,One bedroom units,2020,11,1415.0
Vancouver,One bedroom units,2020,11,1356.0
Vancouver,One bedroom units,2020,11,1415.0
Vancouver,One bedroom units,2020,11,1418.0
Vancouver,One bedroom units,2020,12,1415.0
Vancouver,One bedroom units,2020,12,1356.0
Vancouver,One bedroom units,2020,12,1415.0
Vancouver,One bedroom units,2020,12,1418.0
Vancouver,One bedroom units,2021,1,1434.0
Vancouver,One bedroom units,2021,1,1376.0
Vancouver,One bedroom units,2021,1,1434.0
Vancouver,One bedroom units,2021,1,1437.0
Vancouver,One bedroom units,2021,2,1434.0
Vancouver,One bedroom units,2021,2,1376.0
Vancouver,One bedroom units,2021,2,1434.0
Vancouver,One bedroom units,2021,2,1437.0
Vancouver,One bedroom units,2021,3,1434.0
Vancouver,One bedroom units,2021,3,1376.0
Vancouver,One bedroom units,2021,3,1434.0
