"REF_DATE","GEO","DGUID","Tenure including social and affordable housing","Housing suitability and dwelling condition","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Saskatchewan","2021A000247","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594715244","35.1.2.4","96.0","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594715244","35.1.2.4","96.1","","","","1"
"2018","Saskatchewan","2021A000247","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594715224","35.1.3.1","19900","","","","0"
"2021","Saskatchewan","2021A000247","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594715224","35.1.3.1","18000","","","","0"
"2022","Saskatchewan","2021A000247","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594715224","35.1.3.1","17800","","","","0"
"2018","Saskatchewan","2021A000247","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594715245","35.1.3.4","4.6","","","","1"
"2021","Saskatchewan","2021A000247","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594715245","35.1.3.4","4.0","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594715245","35.1.3.4","3.9","","","","1"
"2018","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594715225","35.1.4.1","432700","","","","0"
"2021","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594715225","35.1.4.1","444500","","","","0"
"2022","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594715225","35.1.4.1","457900","","","","0"
"2018","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715246","35.1.4.4","100.0","","","","1"
"2021","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715246","35.1.4.4","100.0","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715246","35.1.4.4","100.0","","","","1"
"2018","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594715226","35.1.5.1","289800","","","","0"
"2021","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594715226","35.1.5.1","298300","","","","0"
"2022","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594715226","35.1.5.1","300300","","","","0"
"2018","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715247","35.1.5.4","67.0","","","","1"
"2021","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715247","35.1.5.4","67.0","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715247","35.1.5.4","66.0","","","","1"
"2018","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594715227","35.1.6.1","107900","","","","0"
"2021","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594715227","35.1.6.1","112400","","","","0"
"2022","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594715227","35.1.6.1","118700","","","","0"
"2018","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715248","35.1.6.4","25.0","","","","1"
"2021","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715248","35.1.6.4","25.0","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715248","35.1.6.4","26.0","","","","1"
"2018","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594715228","35.1.7.1","35200","","","","0"
"2021","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594715228","35.1.7.1","33700","","","","0"
"2022","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594715228","35.1.7.1","39000","","","","0"
"2018","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715249","35.1.7.4","8.1","","","","1"
"2021","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715249","35.1.7.4","7.6","","","","1"
"2022","Saskatchewan","2021A000247","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715249","35.1.7.4","8.5","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594715264","35.2.1.1","326000","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594715264","35.2.1.1","328500","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594715264","35.2.1.1","329100","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715285","35.2.1.4","100.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715285","35.2.1.4","100.0","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715285","35.2.1.4","100.0","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Suitable","Number of households","Number","223","units","0","v1594715265","35.2.2.1","316200","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Suitable","Number of households","Number","223","units","0","v1594715265","35.2.2.1","320400","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Suitable","Number of households","Number","223","units","0","v1594715265","35.2.2.1","322100","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594715286","35.2.2.4","97.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594715286","35.2.2.4","97.5","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594715286","35.2.2.4","97.9","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Not suitable","Number of households","Number","223","units","0","v1594715266","35.2.3.1","9800","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Not suitable","Number of households","Number","223","units","0","v1594715266","35.2.3.1","8100","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Not suitable","Number of households","Number","223","units","0","v1594715266","35.2.3.1","7000","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594715287","35.2.3.4","3.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594715287","35.2.3.4","2.5","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594715287","35.2.3.4","2.1","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594715267","35.2.4.1","326000","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594715267","35.2.4.1","328600","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594715267","35.2.4.1","329200","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715288","35.2.4.4","100.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715288","35.2.4.4","100.0","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715288","35.2.4.4","100.0","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594715268","35.2.5.1","208700","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594715268","35.2.5.1","211100","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594715268","35.2.5.1","208700","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715289","35.2.5.4","64.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715289","35.2.5.4","64.0","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715289","35.2.5.4","63.0","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594715269","35.2.6.1","88200","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594715269","35.2.6.1","89400","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594715269","35.2.6.1","90600","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715290","35.2.6.4","27.0","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715290","35.2.6.4","27.0","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715290","35.2.6.4","28.0","","","","1"
"2018","Saskatchewan","2021A000247","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594715270","35.2.7.1","29000","","","","0"
"2021","Saskatchewan","2021A000247","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594715270","35.2.7.1","28100","","","","0"
"2022","Saskatchewan","2021A000247","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594715270","35.2.7.1","29900","","","","0"
"2018","Saskatchewan","2021A000247","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715291","35.2.7.4","8.9","","","","1"
"2021","Saskatchewan","2021A000247","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715291","35.2.7.4","8.5","","","","1"
"2022","Saskatchewan","2021A000247","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715291","35.2.7.4","9.1","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594715306","35.3.1.1","106800","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594715306","35.3.1.1","116000","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Total, housing suitability","Number of households","Number","223","units","0","v1594715306","35.3.1.1","128900","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715327","35.3.1.4","100.0","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715327","35.3.1.4","100.0","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594715327","35.3.1.4","100.0","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Suitable","Number of households","Number","223","units","0","v1594715307","35.3.2.1","96700","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Suitable","Number of households","Number","223","units","0","v1594715307","35.3.2.1","106300","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Suitable","Number of households","Number","223","units","0","v1594715307","35.3.2.1","118100","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594715328","35.3.2.4","90.5","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594715328","35.3.2.4","91.6","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Suitable","Percentage of households","Percent","239","units","0","v1594715328","35.3.2.4","91.7","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Not suitable","Number of households","Number","223","units","0","v1594715308","35.3.3.1","10100","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Not suitable","Number of households","Number","223","units","0","v1594715308","35.3.3.1","9800","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Not suitable","Number of households","Number","223","units","0","v1594715308","35.3.3.1","10800","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594715329","35.3.3.4","9.5","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594715329","35.3.3.4","8.4","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Not suitable","Percentage of households","Percent","239","units","0","v1594715329","35.3.3.4","8.3","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594715309","35.3.4.1","106700","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594715309","35.3.4.1","115900","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Number of households","Number","223","units","0","v1594715309","35.3.4.1","128900","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715330","35.3.4.4","100.0","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715330","35.3.4.4","100.0","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594715330","35.3.4.4","100.0","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594715310","35.3.5.1","81000","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594715310","35.3.5.1","87200","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Number of households","Number","223","units","0","v1594715310","35.3.5.1","91800","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715331","35.3.5.4","76.0","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715331","35.3.5.4","75.0","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594715331","35.3.5.4","71.0","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594715311","35.3.6.1","19500","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594715311","35.3.6.1","23000","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Minor repairs needed","Number of households","Number","223","units","0","v1594715311","35.3.6.1","28100","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715332","35.3.6.4","18.3","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715332","35.3.6.4","19.9","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594715332","35.3.6.4","22.0","","","","1"
"2018","Saskatchewan","2021A000247","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594715312","35.3.7.1","6200","","","","0"
"2021","Saskatchewan","2021A000247","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594715312","35.3.7.1","5700","","","","0"
"2022","Saskatchewan","2021A000247","Renter","Major repairs needed","Number of households","Number","223","units","0","v1594715312","35.3.7.1","9100","","","","0"
"2018","Saskatchewan","2021A000247","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715333","35.3.7.4","5.8","","","","1"
"2021","Saskatchewan","2021A000247","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715333","35.3.7.4","4.9","","","","1"
"2022","Saskatchewan","2021A000247","Renter","Major repairs needed","Percentage of households","Percent","239","units","0","v1594715333","35.3.7.4","7.0","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594716482","40.1.1.1","1562800","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594716482","40.1.1.1","1598800","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Total, housing suitability","Number of households","Number","223","units","0","v1594716482","40.1.1.1","1643900","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716503","40.1.1.4","100.0","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716503","40.1.1.4","100.0","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716503","40.1.1.4","100.0","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594716483","40.1.2.1","1483300","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594716483","40.1.2.1","1524600","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Suitable","Number of households","Number","223","units","0","v1594716483","40.1.2.1","1575700","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594716504","40.1.2.4","94.9","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594716504","40.1.2.4","95.4","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Suitable","Percentage of households","Percent","239","units","0","v1594716504","40.1.2.4","95.8","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594716484","40.1.3.1","79500","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594716484","40.1.3.1","74200","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Not suitable","Number of households","Number","223","units","0","v1594716484","40.1.3.1","68200","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594716505","40.1.3.4","5.1","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594716505","40.1.3.4","4.6","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Not suitable","Percentage of households","Percent","239","units","0","v1594716505","40.1.3.4","4.2","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594716485","40.1.4.1","1562800","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594716485","40.1.4.1","1598700","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Number of households","Number","223","units","0","v1594716485","40.1.4.1","1644000","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716506","40.1.4.4","100.0","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716506","40.1.4.4","100.0","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716506","40.1.4.4","100.0","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594716486","40.1.5.1","1144000","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594716486","40.1.5.1","1140100","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Number of households","Number","223","units","0","v1594716486","40.1.5.1","1162700","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716507","40.1.5.4","73.0","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716507","40.1.5.4","71.0","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716507","40.1.5.4","71.0","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594716487","40.1.6.1","323500","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594716487","40.1.6.1","369600","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Minor repairs needed","Number of households","Number","223","units","0","v1594716487","40.1.6.1","377400","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716508","40.1.6.4","21.0","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716508","40.1.6.4","23.0","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716508","40.1.6.4","23.0","","","","1"
"2018","Alberta","2021A000248","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594716488","40.1.7.1","95400","","","","0"
"2021","Alberta","2021A000248","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594716488","40.1.7.1","89000","","","","0"
"2022","Alberta","2021A000248","Total, tenure","Major repairs needed","Number of households","Number","223","units","0","v1594716488","40.1.7.1","103900","","","","0"
"2018","Alberta","2021A000248","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716509","40.1.7.4","6.1","","","","1"
"2021","Alberta","2021A000248","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716509","40.1.7.4","5.6","","","","1"
"2022","Alberta","2021A000248","Total, tenure","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716509","40.1.7.4","6.3","","","","1"
"2018","Alberta","2021A000248","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594716524","40.2.1.1","1151100","","","","0"
"2021","Alberta","2021A000248","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594716524","40.2.1.1","1151200","","","","0"
"2022","Alberta","2021A000248","Owner","Total, housing suitability","Number of households","Number","223","units","0","v1594716524","40.2.1.1","1175900","","","","0"
"2018","Alberta","2021A000248","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716545","40.2.1.4","100.0","","","","1"
"2021","Alberta","2021A000248","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716545","40.2.1.4","100.0","","","","1"
"2022","Alberta","2021A000248","Owner","Total, housing suitability","Percentage of households","Percent","239","units","0","v1594716545","40.2.1.4","100.0","","","","1"
"2018","Alberta","2021A000248","Owner","Suitable","Number of households","Number","223","units","0","v1594716525","40.2.2.1","1114100","","","","0"
"2021","Alberta","2021A000248","Owner","Suitable","Number of households","Number","223","units","0","v1594716525","40.2.2.1","1118700","","","","0"
"2022","Alberta","2021A000248","Owner","Suitable","Number of households","Number","223","units","0","v1594716525","40.2.2.1","1150300","","","","0"
"2018","Alberta","2021A000248","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594716546","40.2.2.4","96.8","","","","1"
"2021","Alberta","2021A000248","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594716546","40.2.2.4","97.2","","","","1"
"2022","Alberta","2021A000248","Owner","Suitable","Percentage of households","Percent","239","units","0","v1594716546","40.2.2.4","97.8","","","","1"
"2018","Alberta","2021A000248","Owner","Not suitable","Number of households","Number","223","units","0","v1594716526","40.2.3.1","37000","","","","0"
"2021","Alberta","2021A000248","Owner","Not suitable","Number of households","Number","223","units","0","v1594716526","40.2.3.1","32500","","","","0"
"2022","Alberta","2021A000248","Owner","Not suitable","Number of households","Number","223","units","0","v1594716526","40.2.3.1","25600","","","","0"
"2018","Alberta","2021A000248","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594716547","40.2.3.4","3.2","","","","1"
"2021","Alberta","2021A000248","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594716547","40.2.3.4","2.8","","","","1"
"2022","Alberta","2021A000248","Owner","Not suitable","Percentage of households","Percent","239","units","0","v1594716547","40.2.3.4","2.2","","","","1"
"2018","Alberta","2021A000248","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594716527","40.2.4.1","1151100","","","","0"
"2021","Alberta","2021A000248","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594716527","40.2.4.1","1151200","","","","0"
"2022","Alberta","2021A000248","Owner","Total, dwelling condition","Number of households","Number","223","units","0","v1594716527","40.2.4.1","1176000","","","","0"
"2018","Alberta","2021A000248","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716548","40.2.4.4","100.0","","","","1"
"2021","Alberta","2021A000248","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716548","40.2.4.4","100.0","","","","1"
"2022","Alberta","2021A000248","Owner","Total, dwelling condition","Percentage of households","Percent","239","units","0","v1594716548","40.2.4.4","100.0","","","","1"
"2018","Alberta","2021A000248","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594716528","40.2.5.1","850500","","","","0"
"2021","Alberta","2021A000248","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594716528","40.2.5.1","821800","","","","0"
"2022","Alberta","2021A000248","Owner","Regular maintenance needed","Number of households","Number","223","units","0","v1594716528","40.2.5.1","833200","","","","0"
"2018","Alberta","2021A000248","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716549","40.2.5.4","74.0","","","","1"
"2021","Alberta","2021A000248","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716549","40.2.5.4","71.0","","","","1"
"2022","Alberta","2021A000248","Owner","Regular maintenance needed","Percentage of households","Percent","239","units","0","v1594716549","40.2.5.4","71.0","","","","1"
"2018","Alberta","2021A000248","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594716529","40.2.6.1","231500","","","","0"
"2021","Alberta","2021A000248","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594716529","40.2.6.1","270000","","","","0"
"2022","Alberta","2021A000248","Owner","Minor repairs needed","Number of households","Number","223","units","0","v1594716529","40.2.6.1","276200","","","","0"
"2018","Alberta","2021A000248","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716550","40.2.6.4","20.0","","","","1"
"2021","Alberta","2021A000248","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716550","40.2.6.4","23.0","","","","1"
"2022","Alberta","2021A000248","Owner","Minor repairs needed","Percentage of households","Percent","239","units","0","v1594716550","40.2.6.4","23.0","","","","1"
"2018","Alberta","2021A000248","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594716530","40.2.7.1","69000","","","","0"
"2021","Alberta","2021A000248","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594716530","40.2.7.1","59500","","","","0"
"2022","Alberta","2021A000248","Owner","Major repairs needed","Number of households","Number","223","units","0","v1594716530","40.2.7.1","66600","","","","0"
"2018","Alberta","2021A000248","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716551","40.2.7.4","6.0","","","","1"
"2021","Alberta","2021A000248","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716551","40.2.7.4","5.2","","","","1"
"2022","Alberta","2021A000248","Owner","Major repairs needed","Percentage of households","Percent","239","units","0","v1594716551","40.2.7.4","5.7","","","","1"
